y_test,y_tepred
0,0.002405499020817875
0,0.006901776889469026
0,0.003363667681953865
0,0.022192554516101047
0,0.002852470457026856
0,0.00670848252255935
0,0.00228048842807485
0,0.003510650264289074
0,0.005935821039534717
0,0.18441991825409626
0,0.0035187922601774323
0,0.03866652345774039
0,0.005334753526445654
0,0.31696025947864237
0,0.005630227451245194
0,0.00474113368994602
0,0.006319096554777622
0,0.009175374347026297
0,0.016888346844778267
0,0.002684431995789001
0,0.007039334098338057
0,0.01945519836507131
0,0.015318739604828874
0,0.004961028769105486
0,0.001198469901494695
0,0.007849212950731335
0,0.001395248913757513
0,0.0019420667387052065
0,0.0013640272191129666
0,0.005174499423355991
0,0.5538629563224999
0,0.004172387294127976
0,0.06267138123341602
0,0.010959783248752967
0,0.005961200240974586
0,0.0017835282323439268
0,0.005098538274071003
0,0.05215099030875691
0,0.005963928747394933
0,0.00316423479309123
0,0.08545669072556172
0,0.0015443347726189936
1,0.1321249168133805
0,0.0023907534331506497
0,0.006428769372110954
0,0.011877035717958848
0,0.021226357764544845
0,0.0015622117428668114
0,0.004671558204572672
0,0.006335814487495699
0,0.013524131046213108
0,0.004211524941556504
0,0.049112050320665554
0,0.004812018522044839
1,0.05689038984055089
0,0.006350129387140479
0,0.0012303445764063879
0,0.002352695518619109
0,0.013115844359039735
0,0.02497565154792568
0,0.009314885678507415
0,0.007573959177433404
0,0.024108840293655023
0,0.02252628948894683
0,0.0015625735448060896
0,0.00518824187421843
0,0.17491003252377338
0,0.005762931558438571
0,0.0068282824463712505
0,0.006960675468788982
0,0.004503214125632431
0,0.022450237119019598
0,0.002535555920254886
0,0.030863811933803418
0,0.009361699608032159
0,0.17490366459444756
0,0.016052142053028743
0,0.002584272122991791
0,0.008356646147336458
0,0.001618095482998993
0,0.15272496199218674
0,0.002156147159161292
0,0.005515311286454168
0,0.06819406426237197
0,0.13717211761763598
0,0.006405093816842421
0,0.003487575891344666
0,0.088400842893311
0,0.0023937369808059387
0,0.17256774927650606
0,0.0070889529503152734
0,0.07551021204907533
0,0.0032786801525473237
0,0.001097971771725002
0,0.0022334541175361338
0,0.002515131255476275
0,0.0032790269309728474
0,0.0042173895238093095
0,0.0033526595829576097
0,0.002025920425971446
0,0.008267831746025665
0,0.0019199759847210146
0,0.005673408720495135
0,0.006146515172036133
0,0.020555911322328337
0,0.004275150181938362
0,0.024778989063433534
0,0.007315657168360581
0,0.002145855863992483
1,0.21363561420611643
0,0.008289414326932202
0,0.0015024123712944564
0,0.024757750558123296
0,0.01213415510300801
0,0.029604857050694895
0,0.012610801889138898
0,0.0037516033565329386
0,0.003585301570384868
0,0.005585014744883294
0,0.0032384029029625836
0,0.15429314428080848
0,0.008515596249265152
0,0.007952409725366498
0,0.1296412200097687
0,0.006907680820025506
0,0.04142402202925337
0,0.001142260110127669
0,0.0022197214595317876
0,0.007270467011360549
0,0.007897356209876456
0,0.002464524993780451
0,0.21465519081457698
0,0.004210277637258735
0,0.0022252834559261963
0,0.0030939220963902324
0,0.002608657489039877
1,0.30382864678452415
0,0.04313805633410765
0,0.0023549001633816216
0,0.013486352301552491
0,0.061237699185358554
0,0.0026323467620110396
0,0.0024258712350334133
0,0.007372090919927901
0,0.005081276084596057
0,0.010660251123768788
0,0.005701934610802048
0,0.011647942013711986
0,0.6943551187395397
0,0.001741469766201983
0,0.005288064137357225
0,0.009854577941819034
0,0.0030174170136197972
0,0.0018348838570502947
0,0.0022824530388583972
0,0.13205155676127397
0,0.0023344726885071673
0,0.001996638036104808
0,0.09936776504489492
0,0.0019414130477305106
0,0.006424205191955976
1,0.4543440791106595
0,0.006915891318475096
0,0.007705743783833624
1,0.8322152362189169
0,0.005526959875016009
0,0.005368632415027479
0,0.013416285112005657
0,0.007167732872912456
0,0.003346195063277083
0,0.004045551705701323
0,0.0049176764840209745
0,0.004354921064642565
0,0.177706995952919
0,0.0012192610486063385
0,0.0022475338477848713
0,0.4727131341138584
0,0.0018673648831320406
0,0.0016620395606254143
0,0.004046853557624551
0,0.05570625890514627
0,0.001038944512802511
0,0.00421470196705499
0,0.006284794491795218
0,0.0016518317504248727
0,0.001888065043033856
0,0.0042173895238093095
0,0.0019337449936451378
0,0.0020012841686410892
0,0.004535156068546064
0,0.08932844239184452
0,0.020714332414539453
0,0.1513671240468132
0,0.0018375513390783585
0,0.004546287850761655
0,0.0021694734946240213
0,0.0065525626564884015
0,0.002241073402286943
0,0.011038375701089096
0,0.001870954907535918
0,0.01137602003848803
0,0.0018466874884008192
0,0.0010244746329221275
0,0.0024367906799973253
0,0.006774676362608571
0,0.004107712208637676
0,0.01540155182328536
0,0.004676708564075047
0,0.006739943922235072
0,0.007271194118136642
1,0.05227125213331525
0,0.03358829242178392
0,0.012537979630885729
0,0.016281042434431327
0,0.0015398455008936226
0,0.0025398925853470328
0,0.0011604294832556574
0,0.002332216661598418
0,0.1507082068707004
0,0.0011604294832556574
0,0.005198852335393959
0,0.006582057923374562
0,0.0016347401942576581
0,0.008839049579587971
0,0.0029589818491257023
0,0.0011546480679906564
0,0.0034714990174580865
0,0.195555711516793
0,0.01878634457186916
0,0.009100122094272526
0,0.04041751147762442
0,0.010333367755958821
0,0.0022469005242831673
0,0.01161524342581136
0,0.028144358113262196
0,0.020416548524124938
0,0.04085765901148213
0,0.43184095878340995
0,0.015831472869173215
0,0.01177535344271207
1,0.6461878538933257
0,0.0015801260571193863
0,0.015574265150703042
0,0.003146557238230952
0,0.002159079223308963
0,0.005214698083757311
0,0.0027074390193503753
0,0.012901605013420367
0,0.0045301334467269805
0,0.03361658414573087
0,0.30425650203615895
0,0.010965551795618776
0,0.005836410102797966
0,0.0013682416616533897
0,0.04580875892886254
0,0.0018625719269931176
0,0.0019344158305880604
0,0.0022047986320444827
0,0.003922304213954739
0,0.04465201826221816
0,0.003069540570386302
0,0.006372683319835858
0,0.05878876165004947
0,0.004361487576153609
0,0.06701684751916348
0,0.003073850593511786
0,0.002651747055937634
0,0.008795532960003002
0,0.0018269000978100498
0,0.004554786864221761
0,0.0012505680675379534
0,0.005889908087070807
0,0.025121814708703127
0,0.0016574952872286603
0,0.0076398173612361835
0,0.004810894936278002
0,0.006109028487752652
0,0.006753640906148215
0,0.04914745977752375
0,0.005717853593051279
0,0.05847781561967602
1,0.7383900268510938
0,0.04386148026853064
0,0.18055766493005662
0,0.0028913235319050004
0,0.0012888189434538703
0,0.006633464851238951
0,0.008126695460732577
0,0.007396523193284212
1,0.07216190572144005
0,0.12383489981814395
0,0.0038542092296327975
0,0.0019047048182117246
0,0.0023572436547437624
0,0.0037443341105823087
0,0.030233554557744145
0,0.001586929638385975
0,0.003921848225853755
0,0.28435783551090343
0,0.005833291903857806
0,0.001331323902879325
0,0.003564307736821927
0,0.09735733110650947
0,0.009447067001029326
0,0.0162264828923605
0,0.0064301770988773165
0,0.3293642827263743
0,0.04763375964321425
0,0.007386951641389215
0,0.005471781726276925
0,0.010371025442856152
0,0.06248523248563028
0,0.0010886104844454294
0,0.07115989742911377
0,0.012798168552703198
0,0.004881730986037202
0,0.10276905051295726
0,0.03236456676217941
0,0.06169222421858205
0,0.022586872731996797
0,0.0034283782115121187
0,0.18643492486722643
0,0.0033919051649502433
0,0.0011989773702742648
0,0.0027798497690544
1,0.41374409295873793
0,0.002554635160569675
0,0.006527885540356702
0,0.0034648640991965995
0,0.0024062672567236906
0,0.011247453350852967
0,0.009192768207404901
0,0.010539135948370932
0,0.002922924463966754
0,0.10920937600113864
0,0.014145747451057874
1,0.36067883213838
0,0.011267323209986819
1,0.0024935855043505626
0,0.009405719687268693
0,0.002340165076141399
0,0.1699415327575326
0,0.018169641842028798
0,0.005867828188535073
