iter	Logloss
214	0.0334047799
215	0.03334285358
216	0.03323212096
217	0.0331031661
218	0.03302775799
219	0.03294696036
220	0.03281623915
221	0.03273683811
222	0.03268296682
223	0.03265733599
224	0.03257082962
225	0.03250698797
226	0.03243611281
227	0.03234785338
228	0.0322716419
229	0.03223982615
230	0.03214215501
231	0.032092814
232	0.03204815225
233	0.03198420686
234	0.03197724783
235	0.03195048376
236	0.03187853123
237	0.03183726653
238	0.03173356209
239	0.0316956705
240	0.031581602
241	0.03152688743
242	0.03143028834
243	0.03137597014
244	0.03134978333
245	0.03122369881
246	0.0311314358
247	0.03106294683
248	0.03098819046
249	0.03091244718
250	0.03084329049
251	0.03077628589
252	0.03069429118
253	0.03060540927
254	0.03052095655
255	0.03047936731
256	0.03038449733
257	0.03026764363
258	0.03014473536
259	0.03004696047
260	0.02998787256
261	0.0299526039
262	0.02988408034
263	0.02983709093
264	0.02974342868
265	0.02963212677
266	0.02952778921
267	0.02946422689
268	0.02943075651
269	0.02939353528
270	0.0293498977
271	0.02929368012
272	0.02921708558
273	0.02921127841
274	0.02913639436
275	0.02908051197
276	0.02897217616
277	0.02892020956
278	0.02882534224
279	0.02875669365
280	0.02875073219
281	0.02870409126
282	0.02860762252
283	0.02854997111
284	0.02848181199
285	0.02842554122
286	0.02835773058
287	0.0282746984
288	0.02823215947
289	0.02815970949
290	0.02809791618
291	0.02803530088
292	0.02796039023
293	0.02790951164
294	0.02786644599
295	0.02780110932
296	0.02778417462
297	0.02773250862
298	0.02764229927
299	0.02756722635
300	0.02750137627
301	0.02744117375
302	0.02740556991
303	0.02736322783
304	0.02734093553
305	0.02729163443
306	0.02726779922
307	0.02719141749
308	0.02712029493
309	0.02708729008
310	0.02705788446
311	0.02704252192
312	0.02700908347
313	0.02693505068
314	0.02689915954
315	0.0268651119
316	0.02684103462
317	0.02680827983
318	0.0267906189
319	0.02674211585
320	0.02671387538
321	0.02663269469
322	0.02660215317
323	0.02653382646
324	0.02648964088
325	0.02643216504
326	0.02639545989
327	0.02638455315
328	0.02635373763
329	0.02632455546
330	0.02623173649
331	0.0261856675
332	0.02616992722
333	0.02608771437
334	0.02606963047
335	0.02602831257
336	0.02595189625
337	0.02588552478
338	0.02584498896
339	0.02577133924
340	0.02573142058
341	0.02570554236
342	0.02568058189
343	0.02563107862
344	0.02555375784
345	0.02551458404
346	0.02548944534
347	0.02543478132
348	0.02541588606
349	0.02537680271
350	0.02533825671
351	0.02530813816
352	0.02527591008
353	0.02524410764
354	0.02517949454
355	0.02513041689
356	0.02504172651
357	0.02497209897
358	0.02491788718
359	0.02483647771
360	0.02481035741
361	0.02477394753
362	0.02473447579
363	0.0247028569
364	0.02464297626
365	0.02461116583
366	0.02460877167
367	0.02458499499
368	0.02456071287
369	0.02452727708
370	0.02450293909
371	0.0244834453
372	0.02443523753
373	0.02439523109
374	0.02434435516
375	0.02428534174
376	0.02426282864
377	0.02422481468
378	0.02418055195
379	0.02415409381
380	0.02407816165
381	0.02405258668
382	0.02403019595
383	0.02398632959
384	0.02395273951
385	0.02393652039
386	0.02390456366
387	0.02388230328
388	0.02382451354
389	0.02377310823
390	0.02371636129
391	0.02368077873
392	0.02363250445
393	0.02360904965
394	0.02357593308
395	0.02354403486
396	0.0235068562
397	0.02347330335
398	0.02346162251
399	0.0234520299
400	0.02341368873
401	0.02337968632
402	0.02335583249
403	0.02330820996
404	0.02328267224
405	0.02325408063
406	0.02322789914
407	0.02318103476
408	0.02314752448
409	0.02313385914
410	0.0230895911
411	0.02307526869
412	0.02303799958
413	0.02301088171
414	0.02295195075
415	0.02294427348
416	0.02294180749
417	0.02288941792
418	0.02284626981
419	0.0228260418
420	0.02280987323
421	0.02279350515
422	0.02278372367
423	0.02274491431
424	0.02270652526
425	0.02267941803
426	0.02266127029
427	0.02265724278
428	0.0226275339
429	0.02256005578
430	0.02255360485
431	0.02250045713
432	0.02249927601
433	0.02244049668
434	0.02241770958
435	0.02235270544
436	0.02233854797
437	0.02230721238
438	0.02229502211
439	0.0222480194
440	0.02221139139
441	0.02217892656
442	0.02214328548
443	0.02211053601
444	0.02208243387
445	0.02204892625
446	0.02201165049
447	0.02198088418
448	0.02194288086
449	0.02190691391
450	0.02187893015
451	0.02186104975
452	0.02184556884
453	0.02182871128
454	0.02181472007
455	0.02176837974
456	0.02171148915
457	0.02169432567
458	0.02166691385
459	0.02163512737
460	0.02158804884
461	0.0215351831
462	0.02150821952
463	0.02146097872
464	0.02141491506
465	0.02137234952
466	0.02133069112
467	0.02128108276
468	0.02126621768
469	0.02121200455
470	0.0212047662
471	0.02116810893
472	0.02116072427
473	0.02114043774
474	0.02111853915
475	0.02109136675
476	0.02103983375
477	0.02101005304
478	0.02099825914
479	0.02094388906
480	0.02092249989
481	0.02090798196
482	0.02089087035
483	0.02087443577
484	0.02084634427
485	0.02083153372
486	0.02080501572
487	0.02077128997
488	0.02074782187
489	0.02070563408
490	0.02067620984
491	0.02066522862
492	0.02064840564
493	0.02062391071
494	0.02057915585
495	0.02056221583
496	0.02054934854
497	0.02051782542
498	0.02050515099
499	0.02048874965
